,ABL1,ADA,AKT1,AKT2,AKT3,ALDOA,ALDOC,ALK,APC,ATM,BCL2,BCL2A1,BCL2L1,BCL2L2,BID,BRAF,BRCA1,BRCA2,BTK,CDH1,CDK2,CDK4,CDK6,CDK9,CDKN2A,CETN2,CHEK1,CHEK2,DHFR,DLAT,DLD,EGFR,ENO1,ERBB2,ERCC1,FBP1,FGFR2,FGFR3,FLT3,G6PC,G6PD,GAPDH,GATA3,GCK,GOT1,GOT2,HDAC1,HDAC2,HDAC6,HK1,HSP90AA1,IGF1,IGF1R,IGFBP3,IGHMBP2,IMPDH1,JAK2,KDR,KIT,LDHA,LDHB,MAP2K1,MAP2K2,MAP3K1,MAPK12,MAPK1,MCL1,MDH1,MDH2,MDM2,ME1,ME2,MET,MLH1,MSH6,MTOR,NF1,PARP1,PARP2,PBRM1,PC,PCK1,PDGFRA,PDHA1,PDHB,PDHX,PFKL,PGAM1,PGD,PGK1,PIK3CA,PIK3R1,POLD4,POLR2A,PPM1D,PRKDC,PTEN,RAD23B,RAD51,RAD9A,RB1,RBX1,RELA,RPIA,RPS6KB1,RRM1,RUNX1,SMAD4,SMARCA4,SMARCB1,SMO,SRC,TKT,TNFRSF10B,TOP1,TP53,TPI1,TSC1,TYMS,UBB,UBC,UNG,USP1,VEGFA,VHL,WEE1
10329,-0.386815727,0.274731636,-0.710126996,-0.020584393,-0.983028114,-0.754269958,-1.303431749,0.13985166,0.094427049,-0.025160544,-0.161144927,-0.313307762,-0.477450848,0.376318127,0.248888582,0.03082045,0.430348277,-0.620790064,-0.721326172,-0.430392265,0.061072208,0.208601773,0.054092426,1.726793408,-0.117787346,-0.847377419,0.107483581,0.17417489,-0.176808476,0.627759457,-0.668599963,0.230705217,-0.087217867,-0.209694237,-0.01571703,-0.733169317,-0.523686469,-1.054396391,0.59158206,0.063794121,0.175846994,0.687147498,0.588661373,-0.493718684,-1.046374321,0.560037017,-0.151781633,-0.122695595,-0.041240487,-0.072397724,0.3075369,-0.128091589,-0.048107792,-0.131489307,0.912500858,1.098715782,-0.864382625,-0.873528481,-0.13192825,0.520789206,-2.540040016,-0.590078533,-1.275179029,0.068487644,0.543308198,0.367274284,0.451736718,0.307397366,-0.5318169,-0.364127636,-0.269257724,-0.244080707,0.097158201,0.606586397,-1.012336373,0.077480264,-0.332460344,-0.878311813,0.336679757,0.403403014,0.456678569,1.153257489,0.436123252,0.004662067,0.018468175,-0.837652445,-0.634661198,-0.860994458,-0.439967483,0.03748386,0.169690579,-0.949287951,0.119116664,0.780526102,-0.22126773,0.339725018,-0.219605789,-0.531723678,-0.484366059,0.719753325,0.600711763,-0.665694833,-0.085941538,0.137126535,0.219548211,-0.237096563,0.254155785,-0.090487264,-0.334974408,0.321873844,-0.796022892,-2.003308773,0.901421547,0.934403062,-0.602292001,-0.252779722,0.228351995,0.536007702,-1.700480938,-1.561052799,-1.813318014,0.675800025,-0.226615727,0.656787217,0.14313297,-0.265912652
27109,-0.344148278,-0.002110898,0.084816337,0.055206932,-0.141924471,-0.695625067,0.296876431,-0.244258642,-0.957422733,0.177337229,0.297291011,0.596622705,0.334570736,0.090927877,0.175396651,-0.310114682,0.010891333,0.020554896,0.016256195,-0.678025901,0.23549667,1.026226878,0.28459844,0.333775371,0.356176287,0.153722346,0.311579108,0.641208291,-0.454617858,1.05739224,-0.342493474,0.145272076,0.691771448,-0.20440565,0.077701211,0.11661461,0.312228441,0.222138718,0.192412898,-0.164089218,-0.202132046,-0.038701981,-0.37427327,-1.176219463,0.430946469,0.159458831,-0.094739102,0.120289572,0.226145789,0.153159544,1.24783814,-0.098292321,0.657642245,0.359790266,-0.013480179,0.278341025,-0.472833812,-0.308044106,0.071319275,0.120315418,-1.315384269,-0.397406429,0.821466267,0.956614733,-0.306053817,-0.300138354,1.966821194,1.214651942,0.574883938,-0.280234724,0.0761953,-0.080367371,0.125959948,0.500657022,-0.40786916,0.189545289,0.036275238,-0.701810598,0.135550797,-0.335620672,0.61724329,1.009465933,0.099834785,0.875478089,-0.303689569,-0.781863213,-0.096473143,-0.328492641,-0.43104127,-0.012164262,0.278476357,0.020197242,0.485497534,-0.798728108,0.778650999,-0.712949991,-0.117206365,-0.177879974,0.242320001,0.00716769,1.045275807,-0.327024162,0.214936316,0.483261317,0.072669812,0.181222111,-0.04377187,-0.410969317,0.386813015,0.472795784,-0.517732859,-0.549270391,0.798377395,0.168212757,-0.564226091,0.154107586,-0.565855563,0.879814744,0.00487519,0.466009021,0.015499264,0.106549978,-0.342762947,0.262179881,-0.012691319,-0.108873904
51335,0.206342503,-0.068138003,0.511104465,0.051684231,0.627581537,0.998600364,0.235485256,-0.155147061,0.76659739,0.575064778,0.216738179,0.28588903,0.754389644,-0.716523826,1.833626747,0.222911716,0.134150729,0.192992091,0.516451716,0.347629905,0.417279333,-0.267728537,0.026693329,-0.188881934,-0.095105797,0.08716239,1.009986758,0.195524052,0.388221771,0.233169511,-0.20076403,0.245570421,-0.77390033,0.425531507,0.984172106,0.140012622,0.428842485,0.135505915,0.198654264,-0.243413687,0.618855655,0.26827535,1.04423821,-0.548267066,-0.078312524,0.427646756,0.16362837,1.2522403,0.56069833,-0.008931303,0.977890372,-0.131165519,0.360856742,0.241422385,0.042644143,0.196383744,-0.250892907,1.425618172,0.672449589,0.246873423,-0.115110457,0.490442842,0.146981686,0.08887551,0.124445051,-0.129871473,0.679290175,0.328842402,-0.332904667,0.503127098,-0.330910444,0.800959349,0.257716179,-0.729061186,0.184192955,0.271788925,1.061670899,0.27264896,-0.25290212,0.732773781,-0.186459079,-0.334410608,0.187672675,0.778735697,-0.135459408,-1.043508649,1.187622786,1.470421672,-0.412660718,0.412269503,0.213795036,0.372664064,0.763664782,0.285262734,-0.425367236,0.40672493,-0.277093112,0.895190179,-0.002803817,-0.211520731,0.213419929,-0.284124255,0.192871794,-0.242294833,0.090562075,0.449870765,-0.065370679,0.479421616,0.66960901,0.476892859,0.378876835,0.512624562,1.509057403,-0.077914529,1.060266256,0.663447559,1.138295531,0.736352861,0.838186264,0.971344948,0.87237519,0.840450048,0.531182826,-0.325063229,1.158393621,0.640283883
3202,-0.347163081,0.005953446,-0.059624005,0.507032633,0.439190298,0.510464907,-0.438794494,-0.085898221,0.135759562,0.029506335,0.264425933,0.460624963,0.022314608,1.047829032,-0.033990502,0.266777515,-0.081011415,-0.621322632,0.438648224,0.444334745,0.019177843,1.082657099,0.139920294,0.297037274,-0.398770928,0.436909467,0.180585682,0.012270972,-0.556475163,1.055911422,-0.253593683,0.125515565,-0.336288422,0.087577894,-0.559131205,-0.793191612,0.498853862,-0.387931108,-0.041288182,-0.411324918,-0.219687492,0.411392897,-0.235315278,-0.897704661,-0.328085065,0.188593477,-0.044010296,-0.063382559,-0.058226377,-0.622183979,-0.147431448,0.735847354,-0.132314444,-0.056666248,-0.156329259,0.704737186,-0.544686556,0.825505614,-0.17205587,0.02087062,-0.301585019,-0.456973255,-1.188895345,0.198904112,0.476693839,0.777574658,0.44151181,-0.20555751,-0.30749625,-0.34172681,-0.598040223,-0.31419915,-0.10185612,-0.439605534,-0.161881164,-0.240231484,0.560121655,-0.343476236,0.242566064,1.195650697,-0.08230748,-0.531190515,0.241145059,-0.459793121,0.118465304,-0.130671948,0.217164248,-0.145625949,-0.156596601,-0.107790954,0.031819351,-0.77801168,-0.277447671,-0.976459146,0.593283296,-0.968024969,-0.561221004,0.929575324,-0.609268367,0.353772998,0.088237785,-0.179208964,-0.072019801,1.230146885,-0.115089945,0.506480753,0.154634461,-0.198845834,0.275704563,0.149229765,-0.281755984,-0.235231414,-0.038636968,0.015064776,-1.027438045,-0.307247072,0.238251984,0.091082722,-0.071028776,-0.157813847,0.442436188,-0.176925004,-0.268830717,-0.46206525,0.796579599,-0.744593561
2896,0.108052149,0.912335038,0.131740257,0.155796617,-0.324936628,-0.765171766,-0.635256827,0.762617827,-1.00711894,-0.23810707,0.386969954,-0.122585453,-0.324710906,-1.104320049,0.677651167,-0.592831731,-0.7606529,0.287298322,-0.201872096,-0.425558418,-0.157943368,1.179672122,0.050830074,0.404728591,0.219917923,-1.752506852,-0.593780041,-0.674470961,-0.057325393,0.364943147,0.355459422,-0.229534641,1.202996969,-0.569745183,-0.931189477,1.696607709,-0.246624634,0.612214625,-0.039062668,-0.534201562,0.443384081,-0.035915706,-0.024408281,-0.380372822,-0.215210334,0.046034023,-0.003414422,-0.709669232,-0.453677267,0.225018948,-0.049887076,-0.603819251,-0.386240125,-0.749163687,-0.120171949,-0.342672199,-1.094876766,-2.444120169,0.451800972,-0.693280578,0.673757672,0.772676826,0.466136038,-0.409106463,-0.263952941,-0.178663939,-1.199771524,0.449621737,1.423573256,0.146085963,-0.022747785,-0.347137094,-0.571777582,-0.36332041,0.68987143,0.668603122,0.21026054,0.005979836,-0.045004997,-0.516381919,0.854876518,0.59838289,-1.060752869,0.583717585,0.421463877,1.590649486,-0.363579541,-0.44683826,-0.847296178,0.349963546,-0.473875552,-0.502982974,0.16232717,0.659485519,0.369062036,1.756200075,0.082746409,0.334882528,0.055211149,0.066438712,-1.078673005,0.348776072,0.13020426,0.159406394,0.125920683,-0.494571209,-0.478615075,-0.200365752,0.282213807,-0.004341722,0.006366089,1.323737502,-0.980248928,-0.52690196,-0.715316176,-0.721315026,0.521814644,0.134710714,-0.389523029,-1.425176263,-0.350302935,0.601624966,0.000877559,0.755440295,0.421476305,2.137369394
79902,0.043689374,-1.253240824,-0.790546536,-0.577624977,-1.015660644,-1.614020705,-1.707131147,0.016862758,-1.704698086,-0.126758441,-0.703792512,-0.936778843,0.804498434,0.606129527,-0.549036145,-0.994391799,0.08165101,-0.362479329,-0.829432666,-2.227554798,0.321072131,-0.486697197,-0.236759409,0.217918128,-0.670635045,-0.598933697,-0.542850494,0.005134421,-1.554248095,0.012652397,0.169119745,-1.000410676,0.568537176,-0.489873528,-0.781905949,-1.173858047,-1.008716226,0.166490719,0.46451351,-0.583360732,-0.240782201,0.349075079,0.245353103,0.605006218,-1.205343008,0.988307059,-0.608947873,-0.916588843,-1.120911598,-0.189171359,0.625905931,-0.299480408,0.18449226,-1.343067527,1.152134657,0.745787024,-0.832710862,-1.844945431,-0.221270025,-1.220932722,-0.070688188,0.234919354,-0.387664348,0.464839131,0.049947686,0.159555286,0.898139834,0.088090256,-1.645010233,-1.09521389,-0.823926151,-0.547888517,0.004090589,0.576769888,-0.935543299,-0.183117881,-0.88528049,-0.031248279,0.026247649,0.606672287,-0.188404933,-0.363890111,0.913369834,-1.889118433,0.798462629,-1.449141383,-1.102822065,0.492737651,-0.063958034,-0.045467112,0.499117315,-0.162346452,0.089914374,-0.315361172,-0.342437923,-2.239049911,-0.536452472,-0.59863776,-1.166339755,0.227518886,0.545750976,-0.798147321,0.536372364,-3.180549622,0.095527075,-0.231367499,-0.348491877,-1.132875919,0.40774861,-0.329863995,-0.52657795,-2.606238604,-1.426829219,-0.217906088,-0.827288747,0.508857548,-1.889441967,0.77809155,-3.315697432,-0.62428236,-1.772100687,-0.114024997,-0.449753463,-0.851076007,-0.063000076,-1.801733971
29083,0.077654034,0.193990752,-0.906624734,-0.302031696,-0.58675009,-0.842680335,-0.472118795,-0.022570476,-1.109368801,-0.126033381,-0.533211827,0.23932448,0.54823786,0.84292376,-0.011574894,-1.107301712,-0.07087259,-0.137594834,-0.522948384,0.332456499,0.246997982,0.33712858,0.09489505,-1.405914903,-0.298227489,-0.444337606,-0.132965326,0.236652374,-0.768666983,-1.981986523,-0.051424015,-0.730568349,0.471188098,-0.547275364,-0.406134546,-1.086639047,-0.277359515,-0.616605878,0.505669594,-0.121466495,0.439111173,0.200686961,-0.668092251,0.350075066,-0.110407963,0.712268472,-0.294348627,-0.344290406,-0.960624814,-0.503864467,-0.007971853,-0.326676875,0.043859482,-0.457899094,0.375547707,0.636977792,0.080788195,-0.8718431,-0.709036231,0.085722066,-0.962383389,0.12994355,-1.367496252,0.002528012,-0.761737227,-0.098728031,1.071072578,0.377525926,-0.679812193,-0.483257413,-0.718981743,-0.458157927,0.316529602,0.963382065,-0.298276305,-1.149600625,-1.475075006,-0.24493745,0.173933417,0.519887567,-0.704692662,0.066823706,0.577317059,0.3757613,0.188011155,-0.465232581,-0.655538678,-0.073553979,-0.198591173,-0.005699572,0.605204642,-1.064865828,0.365792364,-1.252942324,0.143866092,-0.699424982,0.088126369,-0.082409069,-1.291090965,-0.690522373,0.560271382,-0.885197759,0.064273506,0.015663188,0.480891854,-0.068386212,0.670461297,-0.437545985,0.363594592,0.411812335,-0.107718885,-0.770456135,-1.49039185,-0.729638159,-0.614245594,0.072074965,-0.62455225,1.271714449,-0.574353158,-1.047533989,-0.718250394,-0.588274956,-0.688399851,0.158821866,-0.679163635,-0.783409536
5747,-0.118534021,0.189746231,0.453999013,-0.056404926,-0.068335742,-1.555704594,0.555863023,0.648759365,0.103580862,-0.968551457,0.07900323,-0.816030383,-0.436194718,0.150617823,-1.350345135,0.219800219,0.012743775,-0.957087934,-0.487139821,0.114134148,-0.303703398,0.04661458,-0.529515803,0.373127252,0.027244046,-0.41827625,-0.69975692,-0.256973922,-0.586894155,-1.05858469,0.228333563,0.147883818,0.098197177,-1.055769086,0.008293331,-0.191012502,-0.551677048,-0.456582516,-0.652341127,-0.698976338,0.126833186,0.374811888,0.039759062,1.142470241,0.41812849,-0.58248508,-0.215613827,-0.102380462,-0.63207972,-0.199610963,0.08443661,-0.149507672,-0.814080954,-0.635928869,0.831952333,0.367624581,-1.091323495,0.201835006,0.654410064,-0.149115622,0.072607636,0.172680542,-1.145326614,-0.814502716,0.2007211,0.019205146,-2.646024704,-2.509863853,-0.514896154,-0.470590115,-0.570661604,-0.371732593,0.045897767,-0.611520231,-0.001632826,0.128339097,0.362716824,-1.38256669,0.10190212,-1.720431924,0.177202642,-1.334359884,0.183081195,0.594100654,0.139692768,0.034654047,0.212291032,-0.168130562,-0.760552764,-0.795436502,0.307108015,-1.270827889,-0.251435578,0.459922463,0.867167473,-0.024924994,-0.603102624,0.419769943,-0.45170483,0.320648909,-0.369011432,-0.462801099,-0.519454777,0.652106345,-0.156821966,-0.310460985,-0.040734161,-0.794730186,0.075306684,-0.603017807,0.804757595,-0.504396319,-1.013529181,0.276206911,0.016506068,-1.33543992,-1.049085379,-1.066354036,0.068998851,0.330799371,-0.250098497,-0.79369998,-0.411175311,-0.980980456,0.070255831,0.098477587
22905,0.415211588,-0.498117745,0.004248999,0.356521785,-0.161285713,1.25688529,-0.566230595,1.044338942,-0.01259172,-0.366584331,-0.151985586,0.491103411,0.108960412,-0.119518735,0.991947293,-0.336487234,0.185088322,-0.224850729,0.070685543,0.245651096,0.084887139,-0.667220771,0.173501939,0.057739295,-0.292367995,0.630155981,0.15703927,0.103818648,0.271287411,-0.427083701,0.542773128,-0.247943908,-0.407350004,-0.409596682,0.493378043,-0.051194593,0.069323428,-0.300786585,0.058027875,0.686599612,-0.544757605,-0.800529599,0.667930007,0.574990988,1.148329616,1.045821071,-0.141365126,0.107471898,-0.529676378,-0.246340767,0.516120791,0.150262177,0.071532585,-0.08367148,0.459742904,0.382203609,0.246161401,-0.691875994,0.07792794,-0.283860147,0.550961614,-0.049764723,-0.682024658,0.079202153,-0.421365023,0.11616607,-1.263758659,0.067695193,0.00784383,0.688255668,-0.128322721,-0.062649459,0.287524015,0.116386324,0.534203947,-0.067920305,-1.135951281,-0.0803487,0.398862302,-0.009032324,-0.161933511,-0.141396895,0.123106487,0.281986892,0.168874145,0.345643163,0.15933913,0.334448457,0.104535416,-0.002086077,-0.307828695,0.148466647,-0.053865097,0.195392191,0.004159138,-1.352050066,0.043354355,0.356848836,-0.428699166,1.012056231,0.178492501,-0.378024101,0.298330396,1.031508923,0.872954309,0.555840969,-0.275626034,0.537007928,0.362001181,-0.397603512,1.005083442,-0.859458506,0.695923626,-0.053200528,-0.166436121,0.880314469,-0.615582943,0.689178526,-0.039061956,0.41302219,0.050576761,0.069375001,-0.717204809,0.538077831,-0.432940185,-0.227004454
63933,-0.062260039,-1.30526495,-0.708107233,-0.00374333,-0.264917731,-0.545985818,-0.448631018,0.410746783,-0.604020476,0.52791369,0.532538772,0.519832432,0.630072236,-0.321898878,0.354644001,-0.460292459,0.163780823,-0.482270539,-1.239075422,0.081330672,-0.049412575,-0.00628444,0.195381552,-0.270650059,-0.300814122,-0.701393008,0.461608857,0.734483182,0.614221811,0.351119012,-0.091363363,0.082378775,0.194529936,-0.77182436,-0.701451063,0.113609143,-0.339957178,0.589101791,0.471958101,-1.132045984,-0.609017313,-0.027527651,-0.073125333,-1.154601097,0.04237476,1.167661548,0.13471213,-0.61829865,0.405896157,-0.164840162,0.922510982,-0.770180941,0.084166385,0.108545765,0.978342772,0.578449845,-0.166933507,-0.370788813,-0.051261727,0.469589531,-0.495572329,-0.025087792,-1.321501732,0.821578324,0.607521296,0.245627284,2.002233267,1.113208413,-0.221112862,-0.250291944,-0.115080282,0.386612028,0.002508147,0.126199141,-0.83060056,-0.207245231,-0.412993759,-0.684181392,-0.284550935,0.848317742,-0.294028878,0.512329221,0.231411621,0.219947159,-0.305475503,-0.265033603,-0.232351348,0.440989077,-0.286169887,0.575578451,-0.177018911,0.041144237,0.376086771,-0.144070417,-0.081114039,-0.851074994,-0.112529427,0.290721714,-1.060492754,0.28456226,0.608612776,0.285119742,-0.188290328,0.389151186,0.182147175,0.342867762,0.273838311,-0.332245737,0.105192155,0.904511571,-1.127982855,-0.479040086,2.434927464,0.351183653,-0.937990427,0.347098142,-0.312459677,1.070791721,-0.22610648,-0.800511062,-0.620866716,0.884949982,-0.510826945,0.023536596,-0.050375387,-0.338881999
9847,-0.495582193,-0.066489428,-0.314429224,-1.374950409,-0.63700372,-0.808663845,-2.190629005,-1.51219058,-0.844374299,-0.108056448,-0.561192334,-0.098957792,-1.864366651,-1.180137992,-0.846326053,-0.795905054,0.253476351,-0.717394471,-0.366325289,0.328250796,0.275511891,-0.003473962,0.04732845,0.153631091,0.432713062,-0.238987967,-0.288183928,-0.423818469,-0.611566663,1.185805678,-0.890780866,-0.523043156,-0.500756621,-0.731559575,-0.678960145,0.938246846,-0.764918387,0.508652925,0.169141993,-0.302359939,0.636628091,-0.427809834,-1.049623013,0.019178122,0.390324116,0.146695107,0.544225574,-0.115700372,-0.497333229,-0.854465306,0.627849936,-1.406400681,-0.120941967,-0.848278403,0.183835894,-0.028041586,0.02256456,-1.562399864,-0.320688248,0.076713003,-0.106894195,0.460920691,-0.473073781,-0.724226475,0.390589327,-0.910106003,0.792828858,0.741572142,-0.406026751,-0.614483118,-0.636664569,0.267692804,-0.062043842,0.25786081,0.356802881,-0.85545367,0.285862118,0.241555452,0.298232526,0.607328117,-0.091876402,1.043529987,0.038417574,-1.008376002,1.071409822,-0.940426588,-1.553474903,-0.919833183,-1.189621449,0.461212158,-0.293994755,-0.29013738,-0.14061822,0.446240962,-1.511311173,-2.375524998,0.152599961,-0.740827143,-0.180338144,-0.477081627,0.39779669,-0.442948788,0.796328247,0.079996541,0.110847384,-0.87907064,-1.011040092,-0.777786553,0.34577772,-0.30422166,-0.627806962,0.156131327,-0.540985227,1.015779853,-0.175167948,-1.418053031,-2.187925816,0.099022537,0.391439706,-1.305672526,-0.105070218,0.589849949,-0.532240868,0.170768365,-0.206816733,0.036771014
51021,-0.265257716,-1.021169901,-0.818010271,-0.44015044,-0.810519516,-1.295761585,-1.462319136,-0.479724795,-0.300639242,0.157679945,-0.909356058,0.573493123,0.308802068,0.499829084,-0.158005029,-1.704742432,0.102243908,-0.743258774,-0.453096747,-0.121790871,0.204859048,0.521345258,0.084984839,-0.320124418,-0.063818559,-0.267344952,-0.408217728,-0.286119103,-0.620206356,0.658745885,-0.252568722,-1.142414451,0.169579476,-1.116262317,-1.72190094,-0.642478287,-0.962922871,0.386582047,0.460624158,-0.634097338,0.010457747,0.042338282,-0.413105994,-0.716579497,0.021509141,0.639329135,-0.249100193,-0.633028388,-0.547786295,-0.704050303,0.350794971,-0.740229487,0.234349579,0.232292116,0.527858198,0.913097918,-0.794062853,-1.521719217,-0.675267577,0.208859578,-1.031853914,-0.465145886,-0.197570413,0.47493276,-0.211200714,-1.786653996,1.257356167,1.037668467,-0.409215689,0.112732172,-1.100235224,-2.402559519,-0.587418258,0.536654592,-0.061146438,0.044485006,-0.740936041,-0.50462687,-0.189699709,-0.070892826,-0.418789387,0.929730058,0.711144626,-0.103500277,0.333112508,-2.775930643,-1.677464247,-0.357457578,-0.044588625,-0.315584272,0.455140799,-0.778195858,0.630892932,-0.695616305,-1.283342361,-0.218924999,-0.094450392,-0.268180549,-0.452056199,-0.361842871,0.31628266,-0.229123607,-0.01485919,0.293891758,0.339179039,-0.345791459,-0.345255166,-0.411616683,0.61156714,0.034945752,-1.097729921,-1.486008167,0.190829054,-0.071996421,-1.380297899,0.321487457,-1.262513638,-0.045243949,-1.14999938,-1.690995455,-0.776912451,0.236425012,-0.816921115,0.145496339,0.008945622,-0.776140153
8996,-0.050918773,0.500406623,-0.088389285,-0.29918009,0.43578589,0.647351801,0.4061957,-0.280916572,-0.009870052,-0.099816181,-0.078780659,-0.518749952,-0.282802999,-0.746733248,-0.391434968,0.077552661,-0.378813833,-0.807264209,0.383498877,-0.268660218,-0.727999628,-1.766788006,-0.281504631,-0.508871198,-0.222272217,0.952225566,-0.314537525,-0.599871278,0.344724953,-0.996062994,-0.584989727,0.309369057,-0.888749957,0.524367988,1.013215423,-0.885825932,0.215527579,-1.208867073,-0.587153494,-0.032026991,0.406315804,-0.630581915,-0.419286579,-0.434484065,-0.315894216,-0.830536366,-0.639484406,-0.129348233,0.472701818,-0.133008942,-0.764198303,0.207364738,-0.823615789,-0.387521446,-0.565674126,-0.384928405,-0.940276206,0.456315339,0.172282666,-1.117117524,0.407303512,-0.518518031,0.606957078,-0.858955622,-0.436021417,-0.363395214,-1.095067024,-0.953080356,0.194519296,0.492640913,0.666536093,-0.077188559,-0.523918986,-1.18731451,0.387875408,-0.288305491,0.352537155,-0.42932272,-0.517440796,-0.642524719,0.204307109,-0.993362308,-1.038014293,-0.904090703,-0.830884933,0.802927196,0.552239716,0.24029848,0.301796436,-0.483094573,-0.594457626,0.117533535,0.335561126,-0.061039958,-0.419104487,-1.190424919,-0.197639123,-0.452549279,0.012682751,-0.394152522,-1.357948065,0.841813147,-0.536946595,-0.62560755,-0.310212582,-0.161352023,-0.924798787,0.255016685,-0.136923194,-0.897889137,0.510325611,0.67401427,-0.293080509,-0.936795652,0.655687392,-0.1959261,0.011811495,-1.863319039,0.515892327,0.690795422,0.540328562,0.102299988,-0.110720426,-0.672034919,0.558165789,0.117889419
